
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 7s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (40 over 8s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.5s/growth (25 over 13s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (40 over 17s)
max-hardware         | 250.0m / 250.0m (100% full) | 5.0 / 5  (100.0%) | 0.4s/growth (30 over 13s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.3s/growth (20 over 26s)
phantasy             | 474.7m / 600.0m (79% full)  | 7.0 / 7  (100.0%) | 0.5s/growth (35 over 19s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2.3s/growth (33 over 76s)
silver-helix         | 509.2m / 1.1b   (45% full)  | 10.0 / 10 (100.0%) | 1.2s/growth (30 over 36s)
omega-net            |   1.6b / 1.6b   (100% full) | 9.0 / 9  (100.0%) | 1s/growth (38 over 41s)
johnson-ortho        |  70.8m / 1.8b   (4% full)   | 16.0 / 16 (100.0%) | 2.2s/growth (43 over 98s)
the-hub              |   3.9b / 4.0b   (96% full)  | 12.0 / 12 (100.0%) | 1.6s/growth (48 over 79s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 3s/growth (41 over 126s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 ( 96.1%) | 5.6s/growth (45 over 254s)
computek             | 228.2m / 5.7b   (4% full)   | 21.0 / 21 (100.0%) | 2.2s/growth (64 over 146s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 7.2s/growth (27 over 195s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3.5s/growth (55 over 194s)
summit-uni           | 329.8m / 8.2b   (4% full)   | 20.0 / 20 (100.0%) | 3.8s/growth (52 over 199s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 84.8%) | 4.4s/growth (68 over 305s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 83.0%) | 4.7s/growth (56 over 266s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 4.5s/growth (44 over 199s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 ( 99.6%) | 3.8s/growth (55 over 212s)
microdyne            | 618.2m / 15.5b  (4% full)   | 72.0 / 24 ( 23.5%) | 15.2s/growth (88 over 1338s)
alpha-ent            | 656.2m / 16.4b  (4% full)   | 18.0 / 18 ( 94.3%) | 3.8s/growth (60 over 229s)
helios               | 679.2m / 17.0b  (4% full)   | 86.0 / 29 ( 11.8%) | 22.6s/growth (70 over 1586s)
vitalife             | 730.7m / 18.3b  (4% full)   | 89.0 / 30 (  8.9%) | 22.9s/growth (74 over 1698s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 28.0 / 25 ( 72.4%) | 7.3s/growth (59 over 432s)
infocomm             | 752.2m / 18.8b  (4% full)   | 76.0 / 25 ( 18.6%) | 20.9s/growth (72 over 1508s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 61.0 / 20 ( 33.7%) | 12.7s/growth (87 over 1105s)
solaris              | 820.4m / 20.5b  (4% full)   | 72.0 / 24 ( 24.3%) | 17.5s/growth (74 over 1296s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 78.0 / 26 ( 18.1%) | 23.8s/growth (62 over 1476s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 69.0 / 23 ( 26.7%) | 16.6s/growth (75 over 1251s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 74.0 / 25 ( 20.2%) | 19.2s/growth (76 over 1465s)
icarus               | 920.9m / 23.0b  (4% full)   | 85.0 / 28 ( 12.0%) | 18.4s/growth (89 over 1644s)
zb-institute         | 960.4m / 24.0b  (4% full)   | 68.0 / 23 ( 30.2%) | 13.7s/growth (82 over 1128s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 88.0 / 29 (  9.6%) | 27.5s/growth (62 over 1707s)
unitalife            |   1.0b / 26.0b  (4% full)   | 76.0 / 25 ( 21.6%) | 16.9s/growth (78 over 1325s)
stormtech            |   1.1b / 26.9b  (4% full)   | 82.0 / 27 ( 14.2%) | 17.4s/growth (92 over 1605s)
zb-def               |   1.1b / 27.5b  (4% full)   | 19.0 / 19 ( 74.3%) | 4.4s/growth (74 over 327s)
nova-med             |   1.1b / 27.6b  (4% full)   | 67.0 / 22 ( 30.1%) | 14.2s/growth (81 over 1152s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 85.0 / 28 ( 13.2%) | 17.1s/growth (88 over 1511s)
zeus-med             |   1.4b / 35.8b  (4% full)   | 71.0 / 24 ( 25.6%) | 15.9s/growth (79 over 1261s)
global-pharm         |   1.6b / 39.9b  (4% full)   | 28.0 / 28 ( 67.0%) | 5.5s/growth (86 over 473s)
deltaone             |   1.6b / 41.2b  (4% full)   | 79.0 / 26 ( 18.2%) | 20.3s/growth (70 over 1423s)
omnitek              |  14.8b / 369.4b (4% full)   | 91.0 / 30 (  7.0%) | 18.9s/growth (95 over 1799s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 4s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.8s/growth (5 over 4s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 5s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 7s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 7s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (40 over 8s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.5s/growth (25 over 12s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (40 over 17s)
max-hardware         | 106.8m / 250.0m (42% full)  | 5.0 / 5  (100.0%) | 0.4s/growth (30 over 12s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.2s/growth (20 over 25s)
phantasy             | 289.3m / 600.0m (48% full)  | 7.0 / 7  (100.0%) | 0.5s/growth (35 over 19s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2.2s/growth (33 over 75s)
silver-helix         |   1.1b / 1.1b   (100% full) | 10.0 / 10 (100.0%) | 1.2s/growth (30 over 36s)
omega-net            |   1.6b / 1.6b   (100% full) | 9.0 / 9  (100.0%) | 1s/growth (38 over 40s)
johnson-ortho        |  70.8m / 1.8b   (4% full)   | 16.0 / 16 (100.0%) | 2.2s/growth (43 over 98s)
the-hub              |   4.0b / 4.0b   (100% full) | 12.0 / 12 (100.0%) | 1.6s/growth (48 over 79s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 3s/growth (41 over 125s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 ( 96.3%) | 5.6s/growth (45 over 252s)
computek             | 228.2m / 5.7b   (4% full)   | 21.0 / 21 (100.0%) | 2.2s/growth (64 over 145s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 7.1s/growth (27 over 194s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3.5s/growth (55 over 193s)
summit-uni           | 329.8m / 8.2b   (4% full)   | 20.0 / 20 (100.0%) | 3.8s/growth (52 over 198s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 85.1%) | 4.4s/growth (68 over 304s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 83.4%) | 4.7s/growth (56 over 264s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 4.5s/growth (44 over 198s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 ( 99.9%) | 3.8s/growth (55 over 211s)
microdyne            | 618.2m / 15.5b  (4% full)   | 72.0 / 24 ( 23.6%) | 15.1s/growth (88 over 1331s)
alpha-ent            | 656.2m / 16.4b  (4% full)   | 18.0 / 18 ( 94.5%) | 3.8s/growth (60 over 228s)
helios               | 679.2m / 17.0b  (4% full)   | 86.0 / 29 ( 11.9%) | 22.5s/growth (70 over 1578s)
vitalife             | 730.7m / 18.3b  (4% full)   | 89.0 / 30 (  9.0%) | 22.8s/growth (74 over 1689s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 28.0 / 25 ( 72.7%) | 7.2s/growth (59 over 430s)
infocomm             | 752.2m / 18.8b  (4% full)   | 76.0 / 25 ( 18.7%) | 20.8s/growth (72 over 1500s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 ( 69.5%) | 4.1s/growth (87 over 363s)
solaris              | 820.4m / 20.5b  (4% full)   | 72.0 / 24 ( 24.5%) | 17.4s/growth (74 over 1289s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 78.0 / 26 ( 18.2%) | 23.6s/growth (62 over 1469s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 69.0 / 23 ( 26.9%) | 16.6s/growth (75 over 1245s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 74.0 / 25 ( 20.3%) | 19.1s/growth (76 over 1458s)
icarus               | 920.9m / 23.0b  (4% full)   | 85.0 / 28 ( 12.1%) | 18.3s/growth (89 over 1635s)
zb-institute         | 960.4m / 24.0b  (4% full)   | 23.0 / 23 ( 72.9%) | 4.6s/growth (82 over 382s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 88.0 / 29 (  9.6%) | 27.4s/growth (62 over 1699s)
unitalife            |   1.0b / 26.0b  (4% full)   | 76.0 / 25 ( 21.7%) | 16.9s/growth (78 over 1318s)
stormtech            |   1.1b / 26.9b  (4% full)   | 82.0 / 27 ( 14.3%) | 17.3s/growth (92 over 1597s)
zb-def               |   1.1b / 27.5b  (4% full)   | 19.0 / 19 ( 74.7%) | 4.4s/growth (74 over 325s)
nova-med             |   1.1b / 27.6b  (4% full)   | 22.0 / 22 ( 71.4%) | 4.6s/growth (81 over 379s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 85.0 / 28 ( 13.3%) | 17s/growth (88 over 1503s)
zeus-med             |   1.4b / 35.8b  (4% full)   | 71.0 / 24 ( 25.7%) | 15.8s/growth (79 over 1254s)
global-pharm         |   1.6b / 39.9b  (4% full)   | 28.0 / 28 ( 67.4%) | 5.4s/growth (86 over 470s)
deltaone             |   1.6b / 41.2b  (4% full)   | 79.0 / 26 ( 18.3%) | 20.2s/growth (70 over 1416s)
omnitek              |  14.8b / 369.4b (4% full)   | 91.0 / 30 (  7.0%) | 18.8s/growth (95 over 1790s)
4sigma               |  19.9b / 498.6b (4% full)   | 55.0 / 18 ( 34.6%) | 12.6s/growth (87 over 1098s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 4s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.8s/growth (5 over 4s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 5s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 7s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 7s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (40 over 8s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.5s/growth (25 over 12s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (40 over 17s)
max-hardware         | 125.6m / 250.0m (50% full)  | 5.0 / 5  (100.0%) | 0.4s/growth (30 over 12s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.2s/growth (20 over 25s)
phantasy             |   7.4m / 600.0m (1% full)   | 7.9 / 7  (100.0%) | 0.6s/growth (35 over 21s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2.2s/growth (33 over 75s)
silver-helix         |   1.1b / 1.1b   (99% full)  | 10.0 / 10 (100.0%) | 1.2s/growth (30 over 36s)
omega-net            |   1.6b / 1.6b   (100% full) | 9.0 / 9  (100.0%) | 1s/growth (38 over 40s)
johnson-ortho        |  70.8m / 1.8b   (4% full)   | 16.0 / 16 (100.0%) | 2.2s/growth (43 over 97s)
the-hub              |   4.0b / 4.0b   (100% full) | 12.0 / 12 (100.0%) | 1.6s/growth (48 over 78s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 3s/growth (41 over 124s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 ( 96.5%) | 5.5s/growth (45 over 251s)
computek             | 228.2m / 5.7b   (4% full)   | 21.0 / 21 (100.0%) | 2.2s/growth (64 over 144s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 7.1s/growth (27 over 192s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3.4s/growth (55 over 192s)
summit-uni           | 329.8m / 8.2b   (4% full)   | 20.0 / 20 (100.0%) | 3.7s/growth (52 over 196s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 85.5%) | 4.4s/growth (68 over 302s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 83.8%) | 4.6s/growth (56 over 263s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 4.4s/growth (44 over 196s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 3.8s/growth (55 over 209s)
microdyne            | 618.2m / 15.5b  (4% full)   | 72.0 / 24 ( 23.8%) | 15s/growth (88 over 1323s)
alpha-ent            | 656.2m / 16.4b  (4% full)   | 18.0 / 18 ( 94.9%) | 3.7s/growth (60 over 226s)
helios               | 679.2m / 17.0b  (4% full)   | 86.0 / 29 ( 12.0%) | 22.4s/growth (70 over 1568s)
vitalife             | 730.7m / 18.3b  (4% full)   | 89.0 / 30 (  9.1%) | 22.6s/growth (74 over 1679s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 28.0 / 25 ( 73.1%) | 7.2s/growth (59 over 427s)
infocomm             | 752.2m / 18.8b  (4% full)   | 76.0 / 25 ( 18.9%) | 20.7s/growth (72 over 1491s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 ( 70.0%) | 4.1s/growth (87 over 361s)
solaris              | 820.4m / 20.5b  (4% full)   | 72.0 / 24 ( 24.7%) | 17.3s/growth (74 over 1281s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 78.0 / 26 ( 18.3%) | 23.5s/growth (62 over 1460s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 ( 67.3%) | 5.5s/growth (75 over 415s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 74.0 / 25 ( 20.5%) | 19s/growth (76 over 1449s)
icarus               | 920.9m / 23.0b  (4% full)   | 85.0 / 28 ( 12.2%) | 18.2s/growth (89 over 1625s)
zb-institute         | 960.4m / 24.0b  (4% full)   | 23.0 / 23 ( 73.3%) | 4.6s/growth (82 over 380s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 88.0 / 29 (  9.7%) | 27.2s/growth (62 over 1688s)
unitalife            |   1.0b / 26.0b  (4% full)   | 76.0 / 25 ( 21.8%) | 16.7s/growth (78 over 1310s)
stormtech            |   1.1b / 26.9b  (4% full)   | 82.0 / 27 ( 14.4%) | 17.2s/growth (92 over 1587s)
zb-def               |   1.1b / 27.5b  (4% full)   | 19.0 / 19 ( 75.2%) | 4.3s/growth (74 over 323s)
nova-med             |   1.1b / 27.6b  (4% full)   | 22.0 / 22 ( 71.9%) | 4.6s/growth (81 over 377s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 85.0 / 28 ( 13.4%) | 16.9s/growth (88 over 1494s)
zeus-med             |   1.4b / 35.8b  (4% full)   | 24.0 / 24 ( 67.8%) | 5.3s/growth (79 over 424s)
global-pharm         |   1.6b / 39.9b  (4% full)   | 28.0 / 28 ( 67.8%) | 5.4s/growth (86 over 467s)
deltaone             |   1.6b / 41.2b  (4% full)   | 79.0 / 26 ( 18.5%) | 20.1s/growth (70 over 1407s)
omnitek              |  14.8b / 369.4b (4% full)   | 91.0 / 30 (  7.1%) | 18.7s/growth (95 over 1779s)
4sigma               |  19.9b / 498.6b (4% full)   | 55.0 / 18 ( 34.9%) | 12.5s/growth (87 over 1091s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 4s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.8s/growth (5 over 4s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 5s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 7s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 7s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (40 over 8s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.5s/growth (25 over 12s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (40 over 16s)
max-hardware         | 250.0m / 250.0m (100% full) | 5.0 / 5  (100.0%) | 0.4s/growth (30 over 12s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.2s/growth (20 over 25s)
phantasy             | 595.1m / 600.0m (99% full)  | 7.0 / 7  (100.0%) | 0.5s/growth (35 over 18s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2.2s/growth (33 over 73s)
silver-helix         | 559.0m / 1.1b   (49% full)  | 10.0 / 10 (100.0%) | 1.1s/growth (30 over 35s)
omega-net            |   1.6b / 1.6b   (100% full) | 9.0 / 9  (100.0%) | 1s/growth (38 over 39s)
johnson-ortho        |  70.8m / 1.8b   (4% full)   | 16.0 / 16 (100.0%) | 2.2s/growth (43 over 95s)
the-hub              |   2.0b / 4.0b   (48% full)  | 12.0 / 12 (100.0%) | 1.6s/growth (48 over 77s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 2.9s/growth (41 over 122s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 ( 97.3%) | 5.4s/growth (45 over 246s)
computek             |   5.7b / 5.7b   (100% full) | 21.0 / 21 (100.0%) | 2.2s/growth (64 over 141s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 7s/growth (27 over 189s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3.4s/growth (55 over 188s)
summit-uni           |   8.2b / 8.2b   (100% full) | 20.0 / 20 (100.0%) | 3.7s/growth (52 over 193s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 86.6%) | 4.3s/growth (68 over 296s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 85.1%) | 4.6s/growth (56 over 258s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 4.3s/growth (44 over 193s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 3.7s/growth (55 over 205s)
microdyne            | 618.2m / 15.5b  (4% full)   | 72.0 / 24 ( 24.3%) | 14.7s/growth (88 over 1298s)
alpha-ent            |  16.4b / 16.4b  (100% full) | 18.0 / 18 ( 95.9%) | 3.7s/growth (60 over 222s)
helios               | 679.2m / 17.0b  (4% full)   | 86.0 / 29 ( 12.3%) | 21.9s/growth (70 over 1538s)
vitalife             | 730.7m / 18.3b  (4% full)   | 89.0 / 30 (  9.3%) | 22.2s/growth (74 over 1646s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 28.0 / 25 ( 74.2%) | 7.1s/growth (59 over 419s)
infocomm             | 752.2m / 18.8b  (4% full)   | 76.0 / 25 ( 19.4%) | 20.3s/growth (72 over 1463s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 ( 71.5%) | 4s/growth (87 over 354s)
solaris              | 820.4m / 20.5b  (4% full)   | 24.0 / 24 ( 68.3%) | 5.7s/growth (74 over 421s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 78.0 / 26 ( 18.7%) | 23.1s/growth (62 over 1432s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 ( 68.7%) | 5.4s/growth (75 over 407s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 74.0 / 25 ( 21.0%) | 18.7s/growth (76 over 1421s)
icarus               | 920.9m / 23.0b  (4% full)   | 85.0 / 28 ( 12.5%) | 17.9s/growth (89 over 1594s)
zb-institute         | 960.4m / 24.0b  (4% full)   | 23.0 / 23 ( 74.6%) | 4.5s/growth (82 over 372s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 88.0 / 29 (  9.9%) | 26.7s/growth (62 over 1656s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 ( 69.5%) | 5.4s/growth (78 over 425s)
stormtech            |   1.1b / 26.9b  (4% full)   | 82.0 / 27 ( 14.8%) | 16.9s/growth (92 over 1557s)
zb-def               |   1.1b / 27.5b  (4% full)   | 19.0 / 19 ( 76.6%) | 4.2s/growth (74 over 317s)
nova-med             |   1.1b / 27.6b  (4% full)   | 22.0 / 22 ( 73.2%) | 4.5s/growth (81 over 369s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 28.0 / 28 ( 65.5%) | 5.5s/growth (88 over 485s)
zeus-med             |   1.4b / 35.8b  (4% full)   | 24.0 / 24 ( 69.2%) | 5.2s/growth (79 over 416s)
global-pharm         |   1.6b / 39.9b  (4% full)   | 28.0 / 28 ( 69.0%) | 5.3s/growth (86 over 459s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 ( 66.4%) | 6.5s/growth (70 over 457s)
omnitek              |  14.8b / 369.4b (4% full)   | 91.0 / 30 (  7.3%) | 18.3s/growth (95 over 1745s)
4sigma               |  19.9b / 498.6b (4% full)   | 55.0 / 18 ( 35.9%) | 12.3s/growth (87 over 1070s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 4s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.8s/growth (5 over 4s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 5s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 7s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 7s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (40 over 8s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (25 over 12s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (40 over 16s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0.4s/growth (30 over 12s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.2s/growth (20 over 24s)
phantasy             | 293.8m / 600.0m (48% full)  | 7.0 / 7  (100.0%) | 0.5s/growth (35 over 18s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2.2s/growth (33 over 72s)
silver-helix         | 825.6m / 1.1b   (73% full)  | 10.0 / 10 (100.0%) | 1.1s/growth (30 over 35s)
omega-net            |   1.6b / 1.6b   (99% full)  | 9.0 / 9  (100.0%) | 1s/growth (38 over 39s)
johnson-ortho        |   1.8b / 1.8b   (100% full) | 16.0 / 16 (100.0%) | 2.1s/growth (43 over 94s)
the-hub              |   4.0b / 4.0b   (100% full) | 12.0 / 12 (100.0%) | 1.5s/growth (48 over 76s)
