0 | WEAK | Diff: 8 | Finished: 18:48.447 | START: 18:39.655 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:39.655
1 | GROW | Diff: 0 | Finished: 18:48.586 | START: 18:39.864 | ATTEMPTED WAIT UNTIL: 18:41.558 | EXEC: 18:41.558
1 | HACK | Diff: 0 | Finished: 18:48.592 | START: 18:39.915 | ATTEMPTED WAIT UNTIL: 18:46.395 | EXEC: 18:46.396
1 | WEAK | Diff: 0 | Finished: 18:48.596 | START: 18:39.812 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:39.812
2 | GROW | Diff: 67 | Finished: 18:48.811 | START: 18:40.021 | ATTEMPTED WAIT UNTIL: 18:41.713 | EXEC: 18:41.716
2 | HACK | Diff: 65 | Finished: 18:48.812 | START: 18:40.081 | ATTEMPTED WAIT UNTIL: 18:46.550 | EXEC: 18:46.551
2 | WEAK | Diff: 60 | Finished: 18:48.812 | START: 18:39.968 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:39.968
3 | GROW | Diff: 2 | Finished: 18:48.916 | START: 18:40.189 | ATTEMPTED WAIT UNTIL: 18:41.883 | EXEC: 18:41.886
3 | HACK | Diff: 2 | Finished: 18:48.918 | START: 18:40.248 | ATTEMPTED WAIT UNTIL: 18:46.720 | EXEC: 18:46.720
3 | WEAK | Diff: 4 | Finished: 18:48.925 | START: 18:40.137 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:40.137
4 | GROW | Diff: 0 | Finished: 18:49.086 | START: 18:40.363 | ATTEMPTED WAIT UNTIL: 18:42.054 | EXEC: 18:42.058
4 | HACK | Diff: 2 | Finished: 18:49.089 | START: 18:40.417 | ATTEMPTED WAIT UNTIL: 18:46.891 | EXEC: 18:46.891
4 | WEAK | Diff: 4 | Finished: 18:49.096 | START: 18:40.308 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:40.308
5 | GROW | Diff: -1 | Finished: 18:49.247 | START: 18:40.525 | ATTEMPTED WAIT UNTIL: 18:42.216 | EXEC: 18:42.220
5 | HACK | Diff: 1 | Finished: 18:49.251 | START: 18:40.580 | ATTEMPTED WAIT UNTIL: 18:47.053 | EXEC: 18:47.054
5 | WEAK | Diff: -1 | Finished: 18:49.253 | START: 18:40.470 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:40.470
6 | HACK | Diff: 1 | Finished: 18:49.417 | START: 18:40.745 | ATTEMPTED WAIT UNTIL: 18:47.217 | EXEC: 18:47.220
6 | WEAK | Diff: 4 | Finished: 18:49.422 | START: 18:40.634 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:40.634
6 | GROW | Diff: 2 | Finished: 18:49.433 | START: 18:40.686 | ATTEMPTED WAIT UNTIL: 18:42.380 | EXEC: 18:42.403
7 | GROW | Diff: 55 | Finished: 18:49.629 | START: 18:40.852 | ATTEMPTED WAIT UNTIL: 18:42.542 | EXEC: 18:42.546
7 | HACK | Diff: 54 | Finished: 18:49.629 | START: 18:40.903 | ATTEMPTED WAIT UNTIL: 18:47.379 | EXEC: 18:47.379
7 | WEAK | Diff: 50 | Finished: 18:49.630 | START: 18:40.796 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:40.796
8 | GROW | Diff: 0 | Finished: 18:49.731 | START: 18:41.019 | ATTEMPTED WAIT UNTIL: 18:42.702 | EXEC: 18:42.703
8 | WEAK | Diff: 1 | Finished: 18:49.741 | START: 18:40.956 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:40.956
8 | HACK | Diff: 5 | Finished: 18:49.805 | START: 18:41.078 | ATTEMPTED WAIT UNTIL: 18:47.539 | EXEC: 18:47.604
10 | GROW | Diff: -537 | Finished: 18:57.618 | START: 18:49.442 | ATTEMPTED WAIT UNTIL: 18:50.444 | EXEC: 18:50.445
10 | HACK | Diff: -160 | Finished: 18:58.002 | START: 18:49.497 | ATTEMPTED WAIT UNTIL: 18:55.749 | EXEC: 18:55.752
9 | WEAK | Diff: 5 | Finished: 18:58.003 | START: 18:49.222 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:49.222
9 | HACK | Diff: 51 | Finished: 18:58.046 | START: 18:49.335 | ATTEMPTED WAIT UNTIL: 18:55.799 | EXEC: 18:55.801
9 | GROW | Diff: 166 | Finished: 18:58.156 | START: 18:49.283 | ATTEMPTED WAIT UNTIL: 18:50.967 | EXEC: 18:50.969
10 | WEAK | Diff: 2 | Finished: 18:58.167 | START: 18:49.389 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:49.389
12 | GROW | Diff: 0 | Finished: 18:58.551 | START: 18:49.845 | ATTEMPTED WAIT UNTIL: 18:51.375 | EXEC: 18:51.377
12 | HACK | Diff: 7 | Finished: 18:58.561 | START: 18:49.898 | ATTEMPTED WAIT UNTIL: 18:56.312 | EXEC: 18:56.312
12 | WEAK | Diff: 3 | Finished: 18:58.562 | START: 18:49.792 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:49.792
13 | GROW | Diff: 2 | Finished: 18:58.940 | START: 18:50.034 | ATTEMPTED WAIT UNTIL: 18:51.760 | EXEC: 18:51.764
13 | HACK | Diff: 5 | Finished: 18:58.946 | START: 18:50.088 | ATTEMPTED WAIT UNTIL: 18:56.697 | EXEC: 18:56.699
13 | WEAK | Diff: 7 | Finished: 18:58.951 | START: 18:49.976 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:49.976
14 | GROW | Diff: 4 | Finished: 18:59.101 | START: 18:50.193 | ATTEMPTED WAIT UNTIL: 18:51.923 | EXEC: 18:51.923
14 | HACK | Diff: 2 | Finished: 18:59.105 | START: 18:50.247 | ATTEMPTED WAIT UNTIL: 18:56.860 | EXEC: 18:56.861
14 | WEAK | Diff: 4 | Finished: 18:59.111 | START: 18:50.139 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:50.139
11 | HACK | Diff: -99 | Finished: 18:59.162 | START: 18:49.736 | ATTEMPTED WAIT UNTIL: 18:56.901 | EXEC: 18:56.902
15 | GROW | Diff: 0 | Finished: 18:59.260 | START: 18:50.372 | ATTEMPTED WAIT UNTIL: 18:52.085 | EXEC: 18:52.086
15 | HACK | Diff: 0 | Finished: 18:59.264 | START: 18:50.425 | ATTEMPTED WAIT UNTIL: 18:57.022 | EXEC: 18:57.022
11 | WEAK | Diff: 0 | Finished: 18:59.265 | START: 18:49.628 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:49.628
15 | WEAK | Diff: 0 | Finished: 18:59.269 | START: 18:50.301 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:50.301
11 | GROW | Diff: 160 | Finished: 18:59.416 | START: 18:49.683 | ATTEMPTED WAIT UNTIL: 18:52.234 | EXEC: 18:52.235
16 | GROW | Diff: 7 | Finished: 18:59.450 | START: 18:50.530 | ATTEMPTED WAIT UNTIL: 18:52.262 | EXEC: 18:52.269
16 | WEAK | Diff: 18 | Finished: 18:59.464 | START: 18:50.478 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:50.478
16 | HACK | Diff: 33 | Finished: 18:59.479 | START: 18:50.589 | ATTEMPTED WAIT UNTIL: 18:57.199 | EXEC: 18:57.204
17 | GROW | Diff: 43 | Finished: 18:59.647 | START: 18:50.703 | ATTEMPTED WAIT UNTIL: 18:52.429 | EXEC: 18:52.430
17 | HACK | Diff: 34 | Finished: 18:59.647 | START: 18:50.795 | ATTEMPTED WAIT UNTIL: 18:57.366 | EXEC: 18:57.371
17 | WEAK | Diff: 35 | Finished: 18:59.648 | START: 18:50.645 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:50.645
21 | GROW | Diff: -897 | Finished: 19:07.232 | START: 18:59.431 | ATTEMPTED WAIT UNTIL: 19:00.231 | EXEC: 19:00.233
18 | GROW | Diff: -15 | Finished: 19:07.615 | START: 18:58.934 | ATTEMPTED WAIT UNTIL: 19:00.616 | EXEC: 19:00.616
18 | HACK | Diff: 0 | Finished: 19:07.638 | START: 18:58.989 | ATTEMPTED WAIT UNTIL: 19:05.445 | EXEC: 19:05.448
18 | WEAK | Diff: 9 | Finished: 19:07.649 | START: 18:58.873 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:58.873
19 | HACK | Diff: -80 | Finished: 19:07.716 | START: 18:59.163 | ATTEMPTED WAIT UNTIL: 19:05.516 | EXEC: 19:05.517
19 | GROW | Diff: -8 | Finished: 19:07.786 | START: 18:59.094 | ATTEMPTED WAIT UNTIL: 19:00.783 | EXEC: 19:00.787
19 | WEAK | Diff: 0 | Finished: 19:07.800 | START: 18:59.041 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:59.041
21 | WEAK | Diff: 2 | Finished: 19:08.139 | START: 18:59.378 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:59.378
21 | HACK | Diff: -2 | Finished: 19:08.189 | START: 18:59.485 | ATTEMPTED WAIT UNTIL: 19:05.942 | EXEC: 19:06.001
20 | GROW | Diff: -7 | Finished: 19:08.315 | START: 18:59.269 | ATTEMPTED WAIT UNTIL: 19:01.314 | EXEC: 19:01.315
20 | HACK | Diff: -2 | Finished: 19:08.325 | START: 18:59.324 | ATTEMPTED WAIT UNTIL: 19:06.136 | EXEC: 19:06.137
20 | WEAK | Diff: 29 | Finished: 19:08.360 | START: 18:59.217 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 18:59.217
