419 | GROW | Diff: 2 | Finished: 10:38.863 | START: 09:27.125 | ATTEMPTED WAIT UNTIL: 09:41.461 | EXEC: 09:41.461
418 | WEAK | Diff: 2 | Finished: 10:38.868 | START: 09:27.117 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.117
419 | HACK | Diff: 1 | Finished: 10:38.870 | START: 09:27.125 | ATTEMPTED WAIT UNTIL: 10:20.928 | EXEC: 10:20.931
420 | GROW | Diff: 2 | Finished: 10:38.871 | START: 09:27.133 | ATTEMPTED WAIT UNTIL: 09:41.469 | EXEC: 09:41.469
419 | WEAK | Diff: 4 | Finished: 10:38.878 | START: 09:27.125 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.125
420 | HACK | Diff: 9 | Finished: 10:38.883 | START: 09:27.133 | ATTEMPTED WAIT UNTIL: 10:20.936 | EXEC: 10:20.936
421 | GROW | Diff: 6 | Finished: 10:38.886 | START: 09:27.141 | ATTEMPTED WAIT UNTIL: 09:41.477 | EXEC: 09:41.480
420 | WEAK | Diff: 6 | Finished: 10:38.888 | START: 09:27.133 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.133
421 | HACK | Diff: 9 | Finished: 10:38.894 | START: 09:27.141 | ATTEMPTED WAIT UNTIL: 10:20.944 | EXEC: 10:20.947
421 | WEAK | Diff: 6 | Finished: 10:38.895 | START: 09:27.140 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.140
422 | GROW | Diff: 6 | Finished: 10:38.896 | START: 09:27.149 | ATTEMPTED WAIT UNTIL: 09:41.486 | EXEC: 09:41.490
422 | HACK | Diff: 3 | Finished: 10:38.898 | START: 09:27.149 | ATTEMPTED WAIT UNTIL: 10:20.953 | EXEC: 10:20.957
422 | WEAK | Diff: 1 | Finished: 10:38.899 | START: 09:27.149 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.149
423 | GROW | Diff: 3 | Finished: 10:38.903 | START: 09:27.163 | ATTEMPTED WAIT UNTIL: 09:41.499 | EXEC: 09:41.500
423 | HACK | Diff: 0 | Finished: 10:38.905 | START: 09:27.163 | ATTEMPTED WAIT UNTIL: 10:20.966 | EXEC: 10:20.967
423 | WEAK | Diff: 1 | Finished: 10:38.913 | START: 09:27.163 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.163
424 | GROW | Diff: 2 | Finished: 10:38.914 | START: 09:27.171 | ATTEMPTED WAIT UNTIL: 09:41.507 | EXEC: 09:41.512
424 | HACK | Diff: -1 | Finished: 10:38.915 | START: 09:27.171 | ATTEMPTED WAIT UNTIL: 10:20.974 | EXEC: 10:20.978
425 | GROW | Diff: 6 | Finished: 10:38.923 | START: 09:27.181 | ATTEMPTED WAIT UNTIL: 09:41.517 | EXEC: 09:41.517
424 | WEAK | Diff: 5 | Finished: 10:38.925 | START: 09:27.171 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.171
425 | HACK | Diff: 5 | Finished: 10:38.931 | START: 09:27.181 | ATTEMPTED WAIT UNTIL: 10:20.984 | EXEC: 10:20.988
426 | GROW | Diff: 5 | Finished: 10:38.932 | START: 09:27.190 | ATTEMPTED WAIT UNTIL: 09:41.526 | EXEC: 09:41.527
425 | WEAK | Diff: 4 | Finished: 10:38.934 | START: 09:27.181 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.181
426 | HACK | Diff: 1 | Finished: 10:38.936 | START: 09:27.190 | ATTEMPTED WAIT UNTIL: 10:20.993 | EXEC: 10:20.997
426 | WEAK | Diff: 1 | Finished: 10:38.939 | START: 09:27.189 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.189
427 | HACK | Diff: 1 | Finished: 10:38.952 | START: 09:27.204 | ATTEMPTED WAIT UNTIL: 10:21.008 | EXEC: 10:21.013
427 | WEAK | Diff: 0 | Finished: 10:38.953 | START: 09:27.204 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.204
428 | HACK | Diff: 6 | Finished: 10:38.963 | START: 09:27.214 | ATTEMPTED WAIT UNTIL: 10:21.018 | EXEC: 10:21.019
428 | WEAK | Diff: 3 | Finished: 10:38.966 | START: 09:27.214 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 09:27.214
429 | GROW | Diff: -107 | Finished: 11:50.227 | START: 10:38.837 | ATTEMPTED WAIT UNTIL: 10:53.125 | EXEC: 10:53.127
430 | GROW | Diff: -107 | Finished: 11:50.237 | START: 10:38.846 | ATTEMPTED WAIT UNTIL: 10:53.135 | EXEC: 10:53.137
431 | GROW | Diff: -113 | Finished: 11:50.245 | START: 10:38.855 | ATTEMPTED WAIT UNTIL: 10:53.145 | EXEC: 10:53.147
432 | GROW | Diff: -95 | Finished: 11:50.253 | START: 10:38.868 | ATTEMPTED WAIT UNTIL: 10:53.153 | EXEC: 10:53.154
433 | GROW | Diff: -88 | Finished: 11:50.264 | START: 10:38.877 | ATTEMPTED WAIT UNTIL: 10:53.160 | EXEC: 10:53.166
434 | GROW | Diff: -67 | Finished: 11:50.274 | START: 10:38.893 | ATTEMPTED WAIT UNTIL: 10:53.170 | EXEC: 10:53.175
435 | GROW | Diff: -51 | Finished: 11:50.279 | START: 10:38.903 | ATTEMPTED WAIT UNTIL: 10:53.177 | EXEC: 10:53.181
436 | GROW | Diff: -54 | Finished: 11:50.287 | START: 10:38.910 | ATTEMPTED WAIT UNTIL: 10:53.186 | EXEC: 10:53.188
437 | GROW | Diff: -44 | Finished: 11:50.299 | START: 10:38.920 | ATTEMPTED WAIT UNTIL: 10:53.192 | EXEC: 10:53.199
438 | GROW | Diff: -24 | Finished: 11:50.303 | START: 10:38.930 | ATTEMPTED WAIT UNTIL: 10:53.198 | EXEC: 10:53.203
429 | HACK | Diff: -34 | Finished: 11:50.303 | START: 10:38.837 | ATTEMPTED WAIT UNTIL: 11:32.459 | EXEC: 11:32.459
439 | GROW | Diff: -22 | Finished: 11:50.306 | START: 10:38.939 | ATTEMPTED WAIT UNTIL: 10:53.206 | EXEC: 10:53.208
440 | GROW | Diff: -9 | Finished: 11:50.312 | START: 10:38.951 | ATTEMPTED WAIT UNTIL: 10:53.214 | EXEC: 10:53.214
430 | HACK | Diff: -34 | Finished: 11:50.313 | START: 10:38.846 | ATTEMPTED WAIT UNTIL: 11:32.469 | EXEC: 11:32.469
438 | HACK | Diff: -7 | Finished: 11:50.320 | START: 10:38.930 | ATTEMPTED WAIT UNTIL: 11:32.475 | EXEC: 11:32.475
435 | HACK | Diff: -14 | Finished: 11:50.321 | START: 10:38.903 | ATTEMPTED WAIT UNTIL: 11:32.472 | EXEC: 11:32.476
432 | HACK | Diff: -29 | Finished: 11:50.324 | START: 10:38.868 | ATTEMPTED WAIT UNTIL: 11:32.478 | EXEC: 11:32.479
433 | HACK | Diff: -26 | Finished: 11:50.325 | START: 10:38.877 | ATTEMPTED WAIT UNTIL: 11:32.480 | EXEC: 11:32.480
434 | HACK | Diff: -19 | Finished: 11:50.326 | START: 10:38.893 | ATTEMPTED WAIT UNTIL: 11:32.476 | EXEC: 11:32.480
441 | GROW | Diff: -6 | Finished: 11:50.327 | START: 10:38.959 | ATTEMPTED WAIT UNTIL: 10:53.224 | EXEC: 10:53.226
440 | HACK | Diff: -1 | Finished: 11:50.328 | START: 10:38.951 | ATTEMPTED WAIT UNTIL: 11:32.480 | EXEC: 11:32.483
436 | HACK | Diff: -17 | Finished: 11:50.328 | START: 10:38.910 | ATTEMPTED WAIT UNTIL: 11:32.483 | EXEC: 11:32.484
437 | HACK | Diff: -12 | Finished: 11:50.330 | START: 10:38.920 | ATTEMPTED WAIT UNTIL: 11:32.483 | EXEC: 11:32.484
431 | HACK | Diff: -32 | Finished: 11:50.331 | START: 10:38.856 | ATTEMPTED WAIT UNTIL: 11:32.482 | EXEC: 11:32.484
439 | HACK | Diff: -2 | Finished: 11:50.332 | START: 10:38.939 | ATTEMPTED WAIT UNTIL: 11:32.481 | EXEC: 11:32.484
440 | WEAK | Diff: 0 | Finished: 11:50.335 | START: 10:38.951 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.951
442 | GROW | Diff: 1 | Finished: 11:50.336 | START: 10:38.970 | ATTEMPTED WAIT UNTIL: 10:53.232 | EXEC: 10:53.236
438 | WEAK | Diff: 1 | Finished: 11:50.336 | START: 10:38.930 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.930
435 | WEAK | Diff: -1 | Finished: 11:50.338 | START: 10:38.903 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.903
441 | HACK | Diff: -1 | Finished: 11:50.339 | START: 10:38.959 | ATTEMPTED WAIT UNTIL: 11:32.490 | EXEC: 11:32.494
442 | HACK | Diff: 1 | Finished: 11:50.340 | START: 10:38.970 | ATTEMPTED WAIT UNTIL: 11:32.492 | EXEC: 11:32.495
439 | WEAK | Diff: 2 | Finished: 11:50.341 | START: 10:38.939 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.939
443 | GROW | Diff: 0 | Finished: 11:50.341 | START: 10:38.980 | ATTEMPTED WAIT UNTIL: 10:53.241 | EXEC: 10:53.242
441 | WEAK | Diff: -1 | Finished: 11:50.342 | START: 10:38.959 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.959
442 | WEAK | Diff: 0 | Finished: 11:50.344 | START: 10:38.970 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.970
429 | WEAK | Diff: -1 | Finished: 11:50.345 | START: 10:38.837 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.837
443 | HACK | Diff: -1 | Finished: 11:50.348 | START: 10:38.980 | ATTEMPTED WAIT UNTIL: 11:32.501 | EXEC: 11:32.505
437 | WEAK | Diff: -1 | Finished: 11:50.349 | START: 10:38.920 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.920
434 | WEAK | Diff: 0 | Finished: 11:50.350 | START: 10:38.893 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.893
436 | WEAK | Diff: 0 | Finished: 11:50.351 | START: 10:38.910 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.910
444 | GROW | Diff: -1 | Finished: 11:50.352 | START: 10:38.988 | ATTEMPTED WAIT UNTIL: 10:53.250 | EXEC: 10:53.254
443 | WEAK | Diff: -1 | Finished: 11:50.353 | START: 10:38.980 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.980
444 | HACK | Diff: -1 | Finished: 11:50.354 | START: 10:38.988 | ATTEMPTED WAIT UNTIL: 11:32.510 | EXEC: 11:32.511
430 | WEAK | Diff: 0 | Finished: 11:50.355 | START: 10:38.846 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.846
433 | WEAK | Diff: 0 | Finished: 11:50.359 | START: 10:38.877 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.877
432 | WEAK | Diff: -1 | Finished: 11:50.360 | START: 10:38.868 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.868
444 | WEAK | Diff: -1 | Finished: 11:50.361 | START: 10:38.988 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.988
445 | GROW | Diff: 0 | Finished: 11:50.366 | START: 10:39.002 | ATTEMPTED WAIT UNTIL: 10:53.264 | EXEC: 10:53.267
431 | WEAK | Diff: 0 | Finished: 11:50.369 | START: 10:38.855 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:38.855
445 | HACK | Diff: -1 | Finished: 11:50.371 | START: 10:39.002 | ATTEMPTED WAIT UNTIL: 11:32.524 | EXEC: 11:32.528
446 | GROW | Diff: -1 | Finished: 11:50.372 | START: 10:39.012 | ATTEMPTED WAIT UNTIL: 10:53.274 | EXEC: 10:53.274
445 | WEAK | Diff: 0 | Finished: 11:50.376 | START: 10:39.002 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.002
446 | HACK | Diff: 1 | Finished: 11:50.382 | START: 10:39.012 | ATTEMPTED WAIT UNTIL: 11:32.534 | EXEC: 11:32.537
447 | GROW | Diff: 0 | Finished: 11:50.385 | START: 10:39.020 | ATTEMPTED WAIT UNTIL: 10:53.282 | EXEC: 10:53.286
446 | WEAK | Diff: 0 | Finished: 11:50.386 | START: 10:39.012 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.012
447 | HACK | Diff: 0 | Finished: 11:50.387 | START: 10:39.020 | ATTEMPTED WAIT UNTIL: 11:32.542 | EXEC: 11:32.543
447 | WEAK | Diff: 1 | Finished: 11:50.395 | START: 10:39.020 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.020
448 | GROW | Diff: 1 | Finished: 11:50.397 | START: 10:39.029 | ATTEMPTED WAIT UNTIL: 10:53.291 | EXEC: 10:53.297
449 | GROW | Diff: -1 | Finished: 11:50.401 | START: 10:39.037 | ATTEMPTED WAIT UNTIL: 10:53.299 | EXEC: 10:53.303
448 | HACK | Diff: 0 | Finished: 11:50.402 | START: 10:39.029 | ATTEMPTED WAIT UNTIL: 11:32.551 | EXEC: 11:32.558
448 | WEAK | Diff: 0 | Finished: 11:50.403 | START: 10:39.029 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.029
450 | GROW | Diff: 0 | Finished: 11:50.408 | START: 10:39.046 | ATTEMPTED WAIT UNTIL: 10:53.308 | EXEC: 10:53.309
449 | HACK | Diff: 0 | Finished: 11:50.409 | START: 10:39.037 | ATTEMPTED WAIT UNTIL: 11:32.559 | EXEC: 11:32.565
449 | WEAK | Diff: -1 | Finished: 11:50.410 | START: 10:39.037 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.037
450 | HACK | Diff: -1 | Finished: 11:50.413 | START: 10:39.046 | ATTEMPTED WAIT UNTIL: 11:32.568 | EXEC: 11:32.570
451 | GROW | Diff: 0 | Finished: 11:50.419 | START: 10:39.056 | ATTEMPTED WAIT UNTIL: 10:53.318 | EXEC: 10:53.320
450 | WEAK | Diff: 0 | Finished: 11:50.420 | START: 10:39.046 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.046
451 | HACK | Diff: 0 | Finished: 11:50.424 | START: 10:39.056 | ATTEMPTED WAIT UNTIL: 11:32.578 | EXEC: 11:32.580
452 | GROW | Diff: 0 | Finished: 11:50.427 | START: 10:39.066 | ATTEMPTED WAIT UNTIL: 10:53.328 | EXEC: 10:53.328
451 | WEAK | Diff: -1 | Finished: 11:50.429 | START: 10:39.056 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.056
452 | HACK | Diff: 0 | Finished: 11:50.434 | START: 10:39.066 | ATTEMPTED WAIT UNTIL: 11:32.588 | EXEC: 11:32.590
453 | GROW | Diff: -1 | Finished: 11:50.438 | START: 10:39.073 | ATTEMPTED WAIT UNTIL: 10:53.336 | EXEC: 10:53.340
452 | WEAK | Diff: 0 | Finished: 11:50.439 | START: 10:39.065 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.065
453 | HACK | Diff: 0 | Finished: 11:50.442 | START: 10:39.073 | ATTEMPTED WAIT UNTIL: 11:32.596 | EXEC: 11:32.598
454 | GROW | Diff: 0 | Finished: 11:50.446 | START: 10:39.082 | ATTEMPTED WAIT UNTIL: 10:53.344 | EXEC: 10:53.347
453 | WEAK | Diff: 0 | Finished: 11:50.447 | START: 10:39.073 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.073
455 | GROW | Diff: 0 | Finished: 11:50.452 | START: 10:39.091 | ATTEMPTED WAIT UNTIL: 10:53.353 | EXEC: 10:53.353
454 | HACK | Diff: 1 | Finished: 11:50.453 | START: 10:39.082 | ATTEMPTED WAIT UNTIL: 11:32.604 | EXEC: 11:32.608
454 | WEAK | Diff: -1 | Finished: 11:50.455 | START: 10:39.082 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.082
455 | HACK | Diff: 0 | Finished: 11:50.457 | START: 10:39.091 | ATTEMPTED WAIT UNTIL: 11:32.613 | EXEC: 11:32.613
456 | GROW | Diff: -1 | Finished: 11:50.463 | START: 10:39.101 | ATTEMPTED WAIT UNTIL: 10:53.362 | EXEC: 10:53.365
455 | WEAK | Diff: -1 | Finished: 11:50.464 | START: 10:39.091 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.091
456 | HACK | Diff: 1 | Finished: 11:50.467 | START: 10:39.101 | ATTEMPTED WAIT UNTIL: 11:32.622 | EXEC: 11:32.622
456 | WEAK | Diff: -1 | Finished: 11:50.474 | START: 10:39.101 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.101
457 | HACK | Diff: 0 | Finished: 11:50.477 | START: 10:39.109 | ATTEMPTED WAIT UNTIL: 11:32.632 | EXEC: 11:32.633
457 | WEAK | Diff: -1 | Finished: 11:50.482 | START: 10:39.109 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:39.109
458 | GROW | Diff: 0 | Finished: 13:01.868 | START: 11:50.839 | ATTEMPTED WAIT UNTIL: 12:05.032 | EXEC: 12:05.033
458 | HACK | Diff: -1 | Finished: 13:01.873 | START: 11:50.839 | ATTEMPTED WAIT UNTIL: 12:44.111 | EXEC: 12:44.113
459 | GROW | Diff: -1 | Finished: 13:01.876 | START: 11:50.850 | ATTEMPTED WAIT UNTIL: 12:05.042 | EXEC: 12:05.042
458 | WEAK | Diff: 0 | Finished: 13:01.882 | START: 11:50.839 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.839
459 | HACK | Diff: 3 | Finished: 13:01.886 | START: 11:50.850 | ATTEMPTED WAIT UNTIL: 12:44.121 | EXEC: 12:44.122
460 | GROW | Diff: 0 | Finished: 13:01.889 | START: 11:50.860 | ATTEMPTED WAIT UNTIL: 12:05.054 | EXEC: 12:05.054
459 | WEAK | Diff: 0 | Finished: 13:01.893 | START: 11:50.850 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.850
460 | HACK | Diff: 0 | Finished: 13:01.897 | START: 11:50.861 | ATTEMPTED WAIT UNTIL: 12:44.133 | EXEC: 12:44.136
461 | GROW | Diff: 0 | Finished: 13:01.901 | START: 11:50.869 | ATTEMPTED WAIT UNTIL: 12:05.064 | EXEC: 12:05.066
460 | WEAK | Diff: -1 | Finished: 13:01.902 | START: 11:50.860 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.860
461 | HACK | Diff: 0 | Finished: 13:01.910 | START: 11:50.869 | ATTEMPTED WAIT UNTIL: 12:44.143 | EXEC: 12:44.149
462 | GROW | Diff: 1 | Finished: 13:01.911 | START: 11:50.878 | ATTEMPTED WAIT UNTIL: 12:05.072 | EXEC: 12:05.075
461 | WEAK | Diff: 1 | Finished: 13:01.913 | START: 11:50.869 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.869
462 | HACK | Diff: 1 | Finished: 13:01.915 | START: 11:50.878 | ATTEMPTED WAIT UNTIL: 12:44.151 | EXEC: 12:44.153
463 | GROW | Diff: 2 | Finished: 13:01.920 | START: 11:50.887 | ATTEMPTED WAIT UNTIL: 12:05.082 | EXEC: 12:05.083
462 | WEAK | Diff: 0 | Finished: 13:01.921 | START: 11:50.878 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.878
463 | HACK | Diff: 1 | Finished: 13:01.923 | START: 11:50.887 | ATTEMPTED WAIT UNTIL: 12:44.161 | EXEC: 12:44.161
464 | GROW | Diff: 0 | Finished: 13:01.925 | START: 11:50.896 | ATTEMPTED WAIT UNTIL: 12:05.090 | EXEC: 12:05.090
463 | WEAK | Diff: 1 | Finished: 13:01.931 | START: 11:50.887 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.887
464 | HACK | Diff: 1 | Finished: 13:01.933 | START: 11:50.896 | ATTEMPTED WAIT UNTIL: 12:44.169 | EXEC: 12:44.171
465 | GROW | Diff: 0 | Finished: 13:01.935 | START: 11:50.904 | ATTEMPTED WAIT UNTIL: 12:05.099 | EXEC: 12:05.100
464 | WEAK | Diff: -2 | Finished: 13:01.937 | START: 11:50.896 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.896
465 | HACK | Diff: 0 | Finished: 13:01.943 | START: 11:50.904 | ATTEMPTED WAIT UNTIL: 12:44.178 | EXEC: 12:44.182
466 | GROW | Diff: 0 | Finished: 13:01.944 | START: 11:50.913 | ATTEMPTED WAIT UNTIL: 12:05.108 | EXEC: 12:05.109
465 | WEAK | Diff: -1 | Finished: 13:01.946 | START: 11:50.904 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.904
466 | HACK | Diff: 0 | Finished: 13:01.948 | START: 11:50.913 | ATTEMPTED WAIT UNTIL: 12:44.187 | EXEC: 12:44.187
467 | GROW | Diff: 6 | Finished: 13:01.958 | START: 11:50.922 | ATTEMPTED WAIT UNTIL: 12:05.117 | EXEC: 12:05.117
466 | WEAK | Diff: 3 | Finished: 13:01.959 | START: 11:50.913 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.913
467 | HACK | Diff: 3 | Finished: 13:01.960 | START: 11:50.922 | ATTEMPTED WAIT UNTIL: 12:44.196 | EXEC: 12:44.196
467 | WEAK | Diff: 1 | Finished: 13:01.966 | START: 11:50.922 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.922
468 | GROW | Diff: 1 | Finished: 13:01.967 | START: 11:50.933 | ATTEMPTED WAIT UNTIL: 12:05.127 | EXEC: 12:05.131
468 | HACK | Diff: 1 | Finished: 13:01.968 | START: 11:50.933 | ATTEMPTED WAIT UNTIL: 12:44.206 | EXEC: 12:44.206
468 | WEAK | Diff: -1 | Finished: 13:01.975 | START: 11:50.933 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.933
469 | GROW | Diff: -1 | Finished: 13:01.976 | START: 11:50.941 | ATTEMPTED WAIT UNTIL: 12:05.137 | EXEC: 12:05.142
469 | HACK | Diff: -1 | Finished: 13:01.977 | START: 11:50.941 | ATTEMPTED WAIT UNTIL: 12:44.216 | EXEC: 12:44.217
470 | GROW | Diff: -1 | Finished: 13:01.981 | START: 11:50.951 | ATTEMPTED WAIT UNTIL: 12:05.146 | EXEC: 12:05.147
469 | WEAK | Diff: -1 | Finished: 13:01.983 | START: 11:50.941 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.941
470 | HACK | Diff: 7 | Finished: 13:01.997 | START: 11:50.951 | ATTEMPTED WAIT UNTIL: 12:44.225 | EXEC: 12:44.229
470 | WEAK | Diff: 5 | Finished: 13:01.999 | START: 11:50.951 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.951
471 | GROW | Diff: 6 | Finished: 13:02.000 | START: 11:50.960 | ATTEMPTED WAIT UNTIL: 12:05.155 | EXEC: 12:05.159
471 | HACK | Diff: 1 | Finished: 13:02.001 | START: 11:50.960 | ATTEMPTED WAIT UNTIL: 12:44.234 | EXEC: 12:44.239
472 | GROW | Diff: 2 | Finished: 13:02.002 | START: 11:50.967 | ATTEMPTED WAIT UNTIL: 12:05.163 | EXEC: 12:05.165
471 | WEAK | Diff: 0 | Finished: 13:02.003 | START: 11:50.960 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.960
472 | HACK | Diff: -2 | Finished: 13:02.003 | START: 11:50.968 | ATTEMPTED WAIT UNTIL: 12:44.242 | EXEC: 12:44.244
472 | WEAK | Diff: -1 | Finished: 13:02.009 | START: 11:50.967 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.967
473 | GROW | Diff: 0 | Finished: 13:02.010 | START: 11:50.977 | ATTEMPTED WAIT UNTIL: 12:05.172 | EXEC: 12:05.175
473 | HACK | Diff: -1 | Finished: 13:02.013 | START: 11:50.977 | ATTEMPTED WAIT UNTIL: 12:44.251 | EXEC: 12:44.253
474 | GROW | Diff: -1 | Finished: 13:02.016 | START: 11:50.985 | ATTEMPTED WAIT UNTIL: 12:05.181 | EXEC: 12:05.182
473 | WEAK | Diff: -2 | Finished: 13:02.018 | START: 11:50.977 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.977
474 | HACK | Diff: -1 | Finished: 13:02.023 | START: 11:50.985 | ATTEMPTED WAIT UNTIL: 12:44.260 | EXEC: 12:44.263
474 | WEAK | Diff: -2 | Finished: 13:02.026 | START: 11:50.985 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:50.985
475 | GROW | Diff: -1 | Finished: 13:02.032 | START: 11:51.003 | ATTEMPTED WAIT UNTIL: 12:05.198 | EXEC: 12:05.198
475 | HACK | Diff: -1 | Finished: 13:02.039 | START: 11:51.003 | ATTEMPTED WAIT UNTIL: 12:44.277 | EXEC: 12:44.279
476 | GROW | Diff: -1 | Finished: 13:02.044 | START: 11:51.011 | ATTEMPTED WAIT UNTIL: 12:05.207 | EXEC: 12:05.210
475 | WEAK | Diff: 0 | Finished: 13:02.045 | START: 11:51.002 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:51.002
477 | GROW | Diff: -1 | Finished: 13:02.050 | START: 11:51.020 | ATTEMPTED WAIT UNTIL: 12:05.216 | EXEC: 12:05.216
476 | HACK | Diff: 0 | Finished: 13:02.051 | START: 11:51.011 | ATTEMPTED WAIT UNTIL: 12:44.286 | EXEC: 12:44.290
476 | WEAK | Diff: -2 | Finished: 13:02.052 | START: 11:51.011 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:51.011
477 | HACK | Diff: -1 | Finished: 13:02.057 | START: 11:51.020 | ATTEMPTED WAIT UNTIL: 12:44.295 | EXEC: 12:44.297
478 | GROW | Diff: 1 | Finished: 13:02.063 | START: 11:51.029 | ATTEMPTED WAIT UNTIL: 12:05.224 | EXEC: 12:05.227
477 | WEAK | Diff: 1 | Finished: 13:02.064 | START: 11:51.020 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:51.020
478 | HACK | Diff: 0 | Finished: 13:02.066 | START: 11:51.029 | ATTEMPTED WAIT UNTIL: 12:44.303 | EXEC: 12:44.305
478 | WEAK | Diff: -2 | Finished: 13:02.070 | START: 11:51.029 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:51.029
479 | GROW | Diff: 3 | Finished: 13:02.079 | START: 11:51.047 | ATTEMPTED WAIT UNTIL: 12:05.238 | EXEC: 12:05.241
479 | HACK | Diff: 1 | Finished: 13:02.080 | START: 11:51.048 | ATTEMPTED WAIT UNTIL: 12:44.317 | EXEC: 12:44.318
479 | WEAK | Diff: 0 | Finished: 13:02.090 | START: 11:51.047 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:51.047
480 | GROW | Diff: -1 | Finished: 13:02.091 | START: 11:51.066 | ATTEMPTED WAIT UNTIL: 12:05.254 | EXEC: 12:05.257
480 | HACK | Diff: 0 | Finished: 13:02.095 | START: 11:51.066 | ATTEMPTED WAIT UNTIL: 12:44.333 | EXEC: 12:44.334
480 | WEAK | Diff: -1 | Finished: 13:02.108 | START: 11:51.066 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 11:51.066
481 | GROW | Diff: -1 | Finished: 13:02.109 | START: 11:51.088 | ATTEMPTED WAIT UNTIL: 12:05.275 | EXEC: 12:05.275
